Smiles,docking score
COc1ccc([C@@H]2CN(C(C)C)C[C@H]2C(=O)N2CCN(c3ccc(C(F)(F)F)cc3[C@@H](N)CC(C)C)CC2)cc1,-4.488
CC(=O)Nc1ccc(CNCC2(N3CCN(C(=O)[C@H]4CN(C(C)C)C[C@@H]4c4ccc(Cl)cc4)CC3)CCCCC2)cc1,-4.488
Cc1cc(N2CCNCC2)c2cc(NS(=O)(=O)c3sc4ccc(Cl)cc4c3C)ccc2n1,-4.488
COCc1ccc(F)c(C#Cc2cc(Cl)ccc2OCC(=O)O)c1,-4.488
COc1ncc(Nc2nc3ccc(N4CCN(C(C)C)CC4)cn3c2-c2nc(C)nc(N)n2)cc1F,-4.487
COc1ccc(Oc2ccc3c4c(cccc24)C2=NC(=O)C(C#N)=C23)cc1,-4.487
O=C(Nc1ccccc1)[C@@H]1N(CC(F)(F)F)[C@@]23CC[C@]1(O)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,-4.487
Cc1ccc([C@H](N)CC(C)C)c(N2CCN(C(=O)C(C)Cc3ccc(Cl)cc3Cl)CC2)n1,-4.487
CNc1nc(Nc2cc(OC)c(C(=O)NCC(C)(C)O)cc2Cl)ncc1C(F)(F)F,-4.487
Cc1cc(O)cc(C)c1C[C@H](N)C(=O)N[C@@H]1CCNc2ccc(Cc3cnc4ccccc4c3)cc21,-4.487
O=C(CCCN1CCC(c2noc3cc(F)ccc23)CC1)c1cc2c3c(c1)CCN3C(=O)CC2,-4.487
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccccc3)s2)CC1,-4.487
CC(C(=O)NCc1ccc(C(F)(F)F)cc1N1CCC(C)(C)CC1)c1ccc(NS(C)(=O)=O)c(F)c1,-4.487
CN(C)c1nc(-c2nccn2C)c2sccc2n1,-4.486
Cc1cc(CSCc2nn(C)c(C)c2-c2cccc3c(CCCOc4cccc5ccccc45)c(C(=O)O)[nH]c23)nn1C,-4.486
Cn1c2c(c3ccc(-n4ccc(OCc5ccc(C(F)(F)F)nc5)cc4=O)cc31)CN1CCC2CC1,-4.486
NC1=N[C@@H](CCc2ccccc2F)CO1,-4.486
CCC(O)C(=O)N[C@H]1CC[C@H](CCN2CCN(c3cccc4c3OCO4)CC2)CC1,-4.486
Nc1nc(N2CCN3C[C@@H](CN(Cc4ccncc4)Cc4ccncc4)CC[C@H]3C2)nc2nc(-c3ccco3)nn12,-4.486
COc1ncc(Nc2ncc([C@H](C)N3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cc1F,-4.486
CCOc1cc(CN2CCC(Nc3nc4ccccc4o3)CC2)ccc1OC,-4.486
O=C1CCc2ccc(OCCCCN3CCN(c4cc(F)cc5ccccc45)CC3)nc2N1,-4.486
CC(C)N1C[C@@H](C(=O)N2CCN(c3ccccc3CN(C)C)CC2)[C@H](c2ccc(Cl)cc2)C1,-4.486
CCCn1c(=S)c2nc(C3CCCC3)[nH]c2n(CCC)c1=S,-4.485
O=C(CC1CCCO1)N[C@H]1CC[C@H](CCN2CCC(c3coc4ccccc34)CC2)CC1,-4.485
COc1cc(Cc2c(OC)c(Br)c(OC)c(Cc3cc(OC)c(OC)c(Br)c3Br)c2OC)c(Br)c(Br)c1OC,-4.485
CNC(=O)Cn1c(=O)n(C2CCN(Cc3ccccc3-c3ccccc3)CC2)c2ccccc21,-4.485
CC(C)C(N)C(=O)N1C[C@H](C(=O)N2CCN(C3(CNCc4ccccc4)CCCCC3)CC2)[C@@H](c2ccc(Cl)cc2)C1,-4.485
O=C1[C@@H]2C3CCCC(CC3)[C@@H]2C(=O)N1c1cccc(C(F)(F)F)c1,-4.485
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccccc1[N+](=O)[O-],-4.485
Cc1onc(-c2ccccc2)c1COc1ccc(C(=O)NCCO)cn1,-4.485
COc1cc(S(=O)(=O)n2ccc3ccc(F)cc32)cc2c3c(n(C)c12)CC1CCC3N1,-4.485
NC1=NC(c2ccc(Cl)cc2C(F)(F)F)CO1,-4.485
N#Cc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCc5cc(OCCCF)ccc5C4)CC3)c2c1,-4.485
CSc1ccccc1CN(C(=O)C(C)C)[C@H]1CCNC1,-4.485
Cn1nnc(-c2ccc3c(c2)c(C2CCN(CCN4CCNC4=O)CC2)cn3-c2ccc(F)cc2)n1,-4.485
Cc1cc(Nc2ccc(CC[C@H]3COC(N)=N3)cc2)ncn1,-4.485
CN(C)c1ccc(C(=O)NCCCCN2CCN(c3ccccc3OCCF)CC2)cc1,-4.485
Cc1c(-c2ccc(Cl)cc2)noc1-c1ccc2cc(CCN3CCC[C@H]3C)ccc2n1,-4.485
C1=C(c2ccc3ccccc3c2)CC2CCC1N2CCOc1cccc2cccnc12,-4.485
CC(C)(C)OC(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)NCC#N,-4.485
Cc1cc(CN2Cc3nc(C)c(CN)c(-c4ccc(Cl)cc4Cl)c3C2=O)no1,-4.485
CN(CCCC(=O)Nc1cccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)c1)C(=O)CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,-4.484
CC(=O)NC/C(=C/c1ccccc1)c1ccccc1,-4.484
Cc1csc(-c2nc(N(C)C)nc3ccsc23)n1,-4.484
C=CCN1Cc2c(n(S(=O)(=O)CC)c3ccc(C(=O)N4CCC(C)CC4)cc23)C1,-4.484
N=C(N)c1ccc(/C=C2/CCCCC/C(=C\c3ccc(C(=N)N)cc3)C2=O)cc1,-4.484
COc1cccc(C(C)CCN2CCC(Cc3ccccc3)CC2)c1,-4.484
C[C@@H]1CCCN1CCc1ccc2cc(-c3ccc(C#N)cc3)ccc2c1,-4.484
CCc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2C(=O)OC)N3C)cc1I,-4.484
Cc1nc(Nc2ncc(C)s2)cc(C2CCCN(C(=O)c3ccccc3)C2)n1,-4.484
NC[C@@]1(c2ccccn2)C[C@H]2CC[C@@H](C1)N2C(c1ccccc1Cl)c1ccccc1Cl,-4.484
CN(C)C[C@@H]1C[C@H]2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,-4.483
COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)ccc1F,-4.483
C=CC[C@H](NC(=O)/C=C/c1cc(Cl)ccc1-n1cnnn1)c1nc(-c2ccc(NC(=O)OC)cc2NC(=O)CC)c[nH]1,-4.483
[11CH3]Oc1cccc2c1CCN(CCCc1c[nH]c3ccc(I)cc13)C2,-4.483
N#CCNC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1,-4.483
CC(=O)NCCC1=C(Cc2ccsc2)Cc2ccc3c(c21)CCO3,-4.483
c1ccc(CCCN2CCCN(Cc3ccccc3)[C@@H](Cc3ccccc3)C2)cc1,-4.483
COC1Cc2c(cnn2-c2ccccc2)C2(CCN(CCC(C)C)CC2)O1,-4.483
CCc1cc2c(C(F)(F)F)cc(=O)[nH]c2cc1NC,-4.483
COc1cc(CNC(=S)NCC(COC(=O)C(C)(C)C)Cc2ccc(C)c(C)c2)ccc1O,-4.483
CNc1nc(Nc2ccc(-c3nnnn3C)cc2Cl)ncc1C(F)(F)F,-4.483
CC(C(=O)NCc1ccc(C(F)(F)F)nc1OCCC1CCCCN1C(=O)OC(C)(C)C)c1ccc(NS(C)(=O)=O)c(F)c1,-4.482
CC(C)Oc1ccccc1N1CCN(Cc2cc(CO)cs2)CC1,-4.482
N=c1c(C(N)=O)cccn1Cc1ccccc1,-4.482
O=C1NC(c2ccccc2)(c2ccccc2)CN1C1CCN(Cc2cccc(C(F)(F)F)c2)CC1,-4.482
O=c1[nH]c2cccc(N3CCN(CCCC4CCc5c([nH]c6ccc(F)cc56)C4)CC3)c2o1,-4.482
C=C(C)[C@@]12C[C@@H](C)[C@@]34OC(Cc5ccccc5)(O[C@@H]1[C@@H]3C=C(CNC(=O)Cc1ccc(NS(C)(=O)=O)cc1)C[C@]1(O)C(=O)C(C)=C[C@@H]41)O2,-4.482
COc1ccccc1C(c1ccccc1)N1CCC(O)(c2ccccc2)CC1,-4.482
CN(C)C[C@H]1CC2c3ccccc3Oc3ccc(Cl)cc3[C@H]2O1,-4.482
CC1(C(F)F)NCCc2c1oc1cc(S(=O)(=O)c3cccc(F)c3)ccc21,-4.482
COc1cc2c(cc1OC)CN(CCCCNC(=O)c1cc(C)ccc1OC)CC2,-4.482
Fc1cccc(Cl)c1Oc1ncccc1C1CCNCC1,-4.482
COc1cc2oc(C(=O)NCCC3CCN(Cc4ccccc4)CC3)cc(=O)c2cc1OC,-4.482
CC(C)c1nc(-c2cnc(N)c(OC(F)F)c2)cc(N2C[C@@H]3C[C@H]2CO3)n1,-4.482
Cn1c2c(c3cc(S(=O)(=O)c4c[nH]c5ccccc45)ccc31)C1CCC(C2)N1,-4.482
Cc1cc(=O)oc2c1ccc1oc(=N)c(C(=O)NCc3cccc(Br)c3)cc12,-4.482
COC(=O)c1ccccc1-c1ccc2ccccc2c1,-4.482
Nc1ncc(-c2cc([C@H]3[C@@H]4CN(C5COC5)C[C@@H]43)n(C3CCCC3)n2)cc1C(F)(F)F,-4.482
C[C@H]1C2Cc3ccc(N4CCOCC4)cc3[C@@]1(C)CCN2CC1CC1,-4.482
O=S(=O)(c1cccc(F)c1)c1ccc2c3c(oc2c1)C1(CCOCC1)NCC3,-4.481
N#Cc1ccc2[nH]cc([C@H]3CC[C@@H](N4CCc5ccccc5C4)CC3)c2c1,-4.481
COc1ccccc1N1CCN(CCCCn2cc(-c3cccnc3)nn2)CC1,-4.481
COc1cc2nc(N3CCC[C@@H](NC(=O)[C@@H]4COc5ccccc5O4)C3)nc(N)c2cc1OC,-4.481
CN1CCC2C(C1)c1cccc3c1N2c1ccccc1CS3,-4.481
CC(C)C[C@H](NC(=O)CCN(C)C)c1cc(Cl)ccc1N1CCN(C(=O)[C@H](C)Cc2ccc(Cl)cc2)CC1,-4.481
CC(C)(C)C1CCC(C(=O)N[C@H]2CC[C@H](CCN3CCC(c4coc5ccccc45)CC3)CC2)CC1,-4.481
CCOC(=O)CCN1CCN(c2ccc3c(c2)CN(C(=O)OCc2ccccc2)CC3)CC1,-4.481
O=C1Cc2ccccc2N1C1CCN([C@@H]2CC[C@@H]3CCCc4cccc2c43)CC1,-4.481
COc1ccc(Cl)cc1N1CCN(CCCN2C(=O)CC(c3ccccc3)CC2=O)CC1,-4.481
CCOc1ccc(F)c([C@@H](Nc2ccc3c(N)nccc3c2)C(=O)N2CCC[C@@H]2c2cc(NC(=O)OC)ccc2S(=O)(=O)C(C)C)c1,-4.481
Cc1ccnc(Oc2nc(C)c(NC(c3ccccc3)C(C)C)nc2C)c1,-4.481
O=C1c2cc3ccccc3nc2CN1CCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,-4.481
COc1cccc(Cn2ccnc2C2(c3ccccc3)CCN(C(=O)Nc3ccccc3)CC2)c1,-4.481
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCCN(c2cn(C)c4cc(C(=O)O)ccc24)C3=O)cc(C)c1Cl,-4.481
CC(C)N1C[C@H](C(=O)N2CCN(C3(CNC(=O)Cc4ccccc4)CCCCC3)CC2)[C@@H](c2ccc(Cl)cc2)C1,-4.48
Cc1nc2c(c(-c3ccc(Cl)cc3Cl)c1CN)C(=O)N(Cc1ccccc1)C2,-4.48
O=C(NCCCCN1CCN(c2ccccc2)CC1)c1cc2ccccc2cn1,-4.48
CC(=O)/C=C/[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)Cc1ccc2c(c1)OCO2,-4.48
Fc1ccc(-c2c3c(nn2C2CC2)CCNCC3)cc1,-4.48
Cc1ccc2c(OCCN3CCC(Cc4cccc(N5CCCS5(=O)=O)c4)CC3)cccc2n1,-4.48
C=CCN1CCc2cc(OC)c(O)cc2C(c2c(Cl)cccc2Cl)C1,-4.48
N#Cc1ccc2c(N3CCN(CC[C@@H]4OCCc5cc(C(N)=O)ccc54)CC3)cccc2c1,-4.48
COc1ccc(Nc2ncc(N3CC[C@H](O)C3)cc2-c2nc(C)nc3[nH]cnc23)cn1,-4.48
Fc1cccc(Oc2ccccc2N2CCNCC2)c1,-4.48
O=C(c1ccccn1)N1CC2CNCC2C1,-4.48
Oc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(O)C=N2,-4.48
Cc1nn(Cc2ccc(C(=O)Cc3ccccc3)cc2)c(C)c1CC(=O)O,-4.48
O=Cc1cc2cc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)ccn2n1,-4.48
CNc1cc(N2C[C@@H]3CCN(C(=O)c4cc(F)ccc4-n4nccn4)C[C@@H]32)ncn1,-4.479
O=C(O)Cc1cnc(NC(=O)c2cc3c(n(CC4CCCCC4)c2=O)CCCCCC3)s1,-4.479
O=S(=O)(c1ccccc1)n1ccc2c(N3CCCCC3)cccc21,-4.479
COc1ccc(C2CCC(CN)O2)cc1,-4.479
CCCc1ccc(C(=O)NCCCN(C)Cc2ccccc2)cc1,-4.479
CC(C)Oc1ccccc1N1CCN([C@H]2CC[C@@H](NS(=O)(=O)c3ccccc3C#N)CC2)CC1,-4.479
NC1CN(c2ccccn2)CC1c1ccc(Cl)cc1Cl,-4.479
Cc1ccc2c(N3CCN(CCc4cccc5c4OCC(=O)N5C)CC3)cc(F)cc2n1,-4.479
Clc1ccc2c(c1)N=C(N1CCN(CCc3ccccc3)CC1)c1cccnc1O2,-4.479
O=c1ccc(OCCCN2CCCCC2)nn1-c1ccc(F)c(F)c1,-4.479
Cc1ncc(F)cc1-c1ccc2cc(NC(=O)C3CC3)ncc2c1,-4.479
COc1ccc(Nc2ncc(CN3CCOC[C@@H]3C)cc2-c2nc(C)nc(N)n2)cn1,-4.478
CNc1nc(Nc2ccc(-c3nnnn3C)cc2OC)ncc1Cl,-4.478
Cc1ccc(S(=O)(=O)N2CCc3cc(C(=O)NCCN(Cc4ccccc4)C(C)(C)C)ccc3C2)cc1,-4.478
NS(=O)(=O)N1CCC(c2ccccc2)(c2nccn2Cc2ccccc2)CC1,-4.478
CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,-4.478
CS(=O)(=O)c1ccc(Cl)cc1CNCCOc1cc(F)ccc1Cl,-4.478
COc1ccccc1-c1c2n(c(=O)n(CCCCN3CCC(c4c(C)[nH]c5ccccc45)CC3)c1=O)CCCC2,-4.478
CCCNc1ccc2c(C(F)(F)F)cc(=O)[nH]c2c1,-4.478
O=S(=O)(NCc1ccccc1)NCc1ccccc1,-4.477
Cc1c(F)c(Oc2cccc(N(C)C)c2)nc(Oc2cc(C(=N)N)ccc2O)c1F,-4.477
COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(Cc4nc(C)no4)c4ccccc43)CC2)C(C)C)c1,-4.477
CC(C(=O)NCc1ccc(C(F)(F)F)cc1SCc1ccccc1Cl)c1ccc(NS(C)(=O)=O)c(F)c1,-4.477
COC(=O)C1=C(c2ccc3ccccc3c2)C2CCC1C2,-4.477
COc1ccc(NC[C@H](C)NC(=O)[C@H](CC2CCCCC2)Nc2nc3cccc(Cl)c3o2)cc1,-4.477
COc1ccccc1OCC(O)CNC1CCN(c2ncnc3scc(-c4ccccc4)c23)CC1,-4.477
COc1ccc(Cn2c(CCc3ccccc3)nnc2[C@@H](Cc2c[nH]c3ccccc23)NC(=O)CNC(=O)Cc2ccc(O)cc2)cc1,-4.477
COc1ccc(O[C@@H](c2ccccc2)[C@@H]2CNCCO2)c(Cl)c1,-4.477
NC1=NC(c2ccc(Cl)cc2)CO1,-4.477
COc1ccc2c(c1)CC[C@H](NCCCc1ccccc1)C[C@@H]2O,-4.477
CC(C)(C)N1CC2CC2(c2ccc(Cl)c(Cl)c2)C1,-4.477
CN1Cc2ccccc2C(c2ccc3[nH]ncc3c2)C1Cl,-4.477
NS(=O)(=O)c1ccc(-n2nnc(-c3nnc(SCC(=O)c4cccc([N+](=O)[O-])c4)[nH]3)c2-c2ccccc2)cc1,-4.476
CN1CCc2cccc3c2C1Cc1ccc(N)cc1-3,-4.476
N#CCCCN1CCC23CCCC[C@H]2[C@H]1Cc1cc(O)ccc13,-4.476
N[C@H]1CN(Cc2ccccc2)C(=O)C[C@@H]1c1cc(F)c(F)cc1F,-4.476
O=C(NCCCCN1CCN(c2ccccc2)CC1)[C@H]1CCc2ccccc2N1,-4.476
CN(C)S(=O)(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H]2[C@@H](N3CCCC3)CCC[C@@H]21,-4.476
O=C([C@H]1CNCC[C@]1(O)c1ccc(F)c(F)c1)N(Cc1cn(Cc2ccc(F)c(F)c2)c2cccc(F)c12)C1CC1,-4.476
COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)c(O)c1)O2,-4.476
O[C@](Cc1ccccc1SC(F)(F)F)(c1ccccc1)[C@@H]1CNCCO1,-4.476
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@@H]1C(=O)N(c3ccc(C#N)cc3)C(=O)N21,-4.476
COC(=O)C(=O)Nc1ccc(OCc2c(-c3ccccc3)noc2C)nc1,-4.476
FC(F)(F)c1nc(Nc2c(Cl)cc(Cl)cc2Cl)sc1CN1CC=CCC1,-4.476
CC(=O)N1C[C@@H](Oc2cccc(F)c2)C[C@H]1C(=O)N1CCCN(C2CCC2)CC1,-4.475
Cc1ccc(-c2ncco2)c(C(=O)N2C3CCC2C(COc2ccc(F)cn2)C3)n1,-4.475
NC1=N[C@@H](c2cccc(C(F)(F)F)c2)CO1,-4.475
COCCN1C[C@@H]2C[C@H]1CN2c1cc(-c2cnc(N)c(C(F)(F)F)c2)nc(C2CC2)n1,-4.475
COc1ccncc1S(=O)(=O)N[C@H]1CC[C@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1,-4.475
O=C1NCc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc21,-4.475
Nc1n[nH]c2ccc(CN3C(=O)N(Cc4ccc5[nH]nc(N)c5c4)C(Cc4ccccc4)C(O)C3CCc3ccccc3)cc12,-4.475
CCCCOc1c(O)cc(Br)c2c1CN1CCc3cc(OC)c(O)cc3[C@@H]1C2,-4.475
CCCn1c(=O)c2[nH]c(-c3ccc(OCC(=O)Nc4ccc(Br)cc4)cc3)cc2n(CCC)c1=O,-4.475
C[C@H]1CC[C@H](C(=O)N[C@@H](Cc2ccccc2)c2nc(-c3ccc4c(N)n[nH]c4c3)c(Cl)[nH]2)CC1,-4.475
CCN(CC)C(=O)c1ccc(C(c2cccc(OC)c2)C2CCNCC2)cc1,-4.475
NC1=NC(c2ccc(-c3ccc(Cl)cc3)cc2)CO1,-4.475
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)cccc24)CCCN(Cc2cccc(C(=O)O)c2)C3=O)cc(C)c1Cl,-4.475
COc1ccc(C)c(OC(CCN2CCC(n3c(=O)n(Cc4csc(C)n4)c4ccccc43)CC2)C(C)C)c1,-4.474
CCN(C(C)=O)c1ccc(OC)c2nc(NC(=O)c3ccc(C(=O)N4CCCCC4)cc3)sc12,-4.474
O=C(NCCc1ccc(OCCN2CCCC2)c(Br)c1)c1cnco1,-4.474
COc1ccccc1N1CCN(CCCCOc2ccc3c4c(c(=O)oc3c2)CCC4)CC1,-4.474
O=C(CCc1ccccc1)NCCNCCOC(c1ccc(F)cc1)c1ccc(F)cc1,-4.474
C[C@]1(CCc2ccc(Cl)cc2Cl)COC(N)=N1,-4.474
CN1CCN(c2nc3ccccc3nc2NCc2ccccc2)CC1,-4.474
CCOC(=O)N(Cc1ccccc1SC)[C@H]1CCNC1,-4.474
CCN(Cc1cnc[nH]1)c1cc(F)cc(Cl)c1,-4.474
O=C1CCCC[C@@H]1Cc1c(Br)c(O)c(O)c(Br)c1Br,-4.474
CC(C)COCC(CN(Cc1ccccc1)c1ccccc1)N1CCCC1,-4.474
COC(=O)Nc1ccc(S(=O)(=O)C(C)C)c([C@H]2CCCN2C(=O)[C@H](Nc2ccc3c(N)nccc3c2)c2ccccc2)c1,-4.474
CC(C)C[C@H](NC(=O)CCN(C)C)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)C2C(=O)OCC2c2ccc(Cl)cc2)CC1,-4.474
CCN(CC)CCc1ccc(Cl)c(-c2ccccc2OC)c1,-4.474
O=C(Nc1ccccc1-c1cc(F)c(F)c(F)c1)OCC1CCNCC1,-4.474
CN(C)CC[C@](C)(O)c1ccc2ccccc2c1,-4.474
CNc1nc(Nc2ccc(C(=O)NCC(F)F)cc2OC)ncc1C#N,-4.474
Nc1ncc(-c2cc(N3C[C@@H]4C[C@H]3CS4)nc(C3CCOC3)n2)cc1OC(F)F,-4.474
CCCn1cc([C@H]2CC[C@@H](N3CCN(c4cccc5[nH]ccc45)CC3)CC2)c2cc(C#N)ccc21,-4.473
Ic1ccc(C(OCCCc2c[nH]cn2)c2ccccc2)cc1,-4.473
COc1ccc(C(=O)N[C@@H]2C[C@H]3CC[C@@H](C2)N3Cc2ccco2)cc1OC,-4.473
CC[C@H](C[C@@H](O)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)[C@@]4(O)C[C@@H](O)C[C@H](O)[C@]4(C)[C@H]3CC[C@]12C)C(C)C,-4.473
CC(=O)Nc1cc2ccc(-c3cc(F)ccc3C)cc2cn1,-4.473
O=C1N(Cc2nccn2Cc2ccccc2)CCCC12CCN(c1cnc3ccccc3n1)CC2,-4.473
Cc1cc(OCCCc2c3n(c4c(-c5c(C)nn(C)c5C)c(Cl)ccc24)CCC(C)NC3=O)cc(C)c1Cl,-4.473
CNC(=O)c1ccc([C@]23CC[C@@H](N(CCCN4CCN(C)CC4)C(=O)Nc4ccc(F)c(C(F)(F)F)c4)[C@H]2C3)cc1,-4.473
O=c1[nH]c2cccc(N3C[C@H]4C[C@@H]3CN4CC3CCc4[nH]c5ccc(F)cc5c4C3)c2o1,-4.473
Cn1c(=O)c2c(nc3n(CCCN4CCc5ccccc5C4)c(-c4ccccc4)cn23)n(C)c1=O,-4.473
C[C@@H]1CCCN1CCc1cc2cc(Nc3ncccn3)ccc2o1,-4.473
CC(C)C[C@H](NC(=O)[C@H](C)N)c1cc(C(F)(F)F)ccc1N1CCN(C(=O)[C@@H]2CN(C(C)C)C[C@H]2c2ccc(Cl)cc2)CC1,-4.473
COCCNc1nccc(C2CCCN(CCc3c[nH]c4ccccc34)C2)n1,-4.473
Cc1cc(=O)oc2c(Cl)c(OCCCCN3CCC(c4noc5cc(F)ccc45)CC3)ccc12,-4.473
CCCn1c(=O)[nH]c2[nH]c(-c3ccc(S(=O)(=O)Oc4cccc([N+](=O)[O-])c4)cc3)nc2c1=O,-4.473
COc1cc(C/N=C(\S)N(O)Cc2ccc(C(C)(C)C)cc2)ccc1NS(C)(=O)=O,-4.473
CC(C)C(=O)N1C[C@@H](C(=O)N2CCN(c3c(F)cccc3[C@@H](N)C(C)C)CC2)[C@H](c2ccc(Cl)cc2)C1,-4.473
CC(=O)N1CCc2c(n(C)c3cc(-n4ccc(OCc5ccc(F)cn5)cc4=O)ccc23)CC1,-4.473
COC(=O)Nc1ccc(-c2c[nH]c([C@H](Cc3ccccc3)NC(=O)/C=C/c3cc(Cl)ccc3-n3cnnn3)n2)cc1,-4.473
Cc1cccc(CN2CCC(N3CC(c4cccs4)(c4cccs4)NC3=O)CC2)c1,-4.473
COc1ccc2[nH]c3c(N4CCN(C)CC4)ncnc3c2c1,-4.472
O=C(O)c1sc2c(Cl)cccc2c1CCCOc1cccc2ccccc12,-4.472
O=C(N[C@H](C(=O)N1C[C@H](F)[C@H]2OCC(=O)[C@H]21)C1CCCCC1)c1cccc(-n2cnnn2)c1,-4.472
CC(C)(C)OC(=O)N1C[C@@H]2C[C@H]1[C@@H]1C(=O)N(c3ccc(C#N)c(C(F)(F)F)c3)C(=O)N21,-4.472
Cc1nc(N2CC3CN(C(=O)c4c(F)cccc4-n4nccn4)CC3C2)[nH]c(=O)n1,-4.472
CCCN(CCC)c1nc(C(C)(C)C)ccc1CNC(=O)C(C)c1ccc(NS(C)(=O)=O)c(F)c1,-4.472
Cc1ccnc([C@H](O)C(F)(F)F)c1-c1ccc2cc(NC(=O)C3C[C@@H]3F)ncc2c1,-4.472
Cc1ccc(N2CCN(C(=O)[C@H]3[C@@H](c4ccc(Cl)cc4)CCN3C(=O)C(C)(C)C)CC2)c([C@@H](N)C(C)C)c1,-4.472
CN(C)CCCNc1ccc(S(=O)(=O)NC(=O)c2ccc(N3CCN(Cc4ccccc4-c4ccc(Cl)cc4)CC3)cc2Oc2cccc(N3CCOCC3)c2)cc1[N+](=O)[O-],-4.472
CCC1CCC(c2nc(C(F)(F)F)ccc2CNC(=O)[C@@H](C)c2ccc(NS(C)(=O)=O)c(F)c2)CC1,-4.472
CCOC(=O)C1C2CCC(CC1c1ccc(-c3cccn3Cc3ccccc3)cc1)N2,-4.472
CC(C)CC(NC(=O)[C@@H]1C2CCC(C2)N1C(=O)[C@@H](NC(=O)OC(C)(C)C)C1CCCCC1)C(=O)C(=O)NCC(=O)N[C@H](C(=O)N(C)C)c1ccccc1,-4.472
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc(-n3ccnc3)cc2)CC1,-4.472
CCC(Sc1nc(SC)c2cnn(-c3ccccc3)c2n1)C(N)=O,-4.471
CC(C)N1CCN(c2ccc(-c3ccc(=O)n(C)n3)cc2)CC1,-4.471
CC(=O)NCCc1cccc2ccc(OCCCCOc3ccc4cccc(CCNC(=O)C5CC5)c4c3)cc12,-4.471
Cc1ccc(CNC(=O)Cc2ccc(N(C)C(=O)CCN3CCC(OC(=O)Nc4ccccc4-c4ccccc4)CC3)cc2)cc1CC(C)NC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12,-4.471
COc1ccc(S(=O)(=O)N2C(=O)[C@@](c3cc(CN4CCN(C)CC4)ccc3OC)(N3CCC[C@H]3C(=O)N(C)C)c3cc(Cl)ccc32)cc1,-4.471
Cn1c2c(c3cc(S(=O)(=O)n4cc(F)c5ccccc54)ccc31)C1CCC(C2)N1,-4.471
CNCC[C@H](Oc1cccc2c(OS(=O)(=O)O)c(OC)ccc12)c1cccs1,-4.471
COc1ncc(Nc2ncc(CN3CCN(S(C)(=O)=O)CC3)cc2-c2nc(C)nc(N)n2)cn1,-4.471
Cc1ccc(CN2CCC(CCN(Cc3ccc(-c4cccc(C#N)c4)cc3)C(=O)NC(C)(C)CO)CC2)cc1,-4.471
CN(C)C(=O)Cn1cc(C(=O)N2CCC3(CC2)OCc2ccccc23)c2ccc(Cl)cc21,-4.471
CC(C(=O)NCc1ccc(C(F)(F)F)cc1N1CCN(c2ccccc2)CC1)c1ccc(NS(C)(=O)=O)c(F)c1,-4.471
Cc1onc(-c2ccccc2)c1CNc1ccc(C(=O)NCCN2CCCC2=O)cn1,-4.471
CCCCC(=O)N(Cc1ccc2c(c1)OCCO2)c1cc(-c2nnn[nH]2)c(F)cc1F,-4.471
O=C1COc2c(N3CCN(CCCCOc4ccn5nccc5c4)CC3)ccc(O)c2N1,-4.471
CCCOc1c(O)cc(Br)c2c1CN1CCc3cc(OC)c(O)cc3[C@@H]1C2,-4.471
Cc1cc(OCCCc2c(C(=O)NS(=O)(=O)CCNS(=O)(=O)C3CCCCC3)[nH]c3ccccc23)cc(C)c1Cl,-4.471
O=c1cc(CCCc2cccc(F)c2)oc2cccc(O)c12,-4.47
