Smiles,docking score
CCCC=[N+]([O-])O,-3.397
Cc1nc2ccc(N)c(C)c2nc1C,-3.396
Cc1ccc2c(c1)C1C(=N2)N(C)c2ccccc2C1C,-3.396
ClCC1OC(CCl)OC(CCl)O1,-3.396
CCOc1ccccc1N,-3.396
Oc1cc2c3ccccc3cc3ccc4cccc1c4c32,-3.396
N/C(=N\O)c1ccccc1,-3.396
COc1cc([N+](=O)[O-])c2ncccc2c1,-3.396
COc1cc([NH+]([O-])O)c2ncccc2c1,-3.396
c1ccc(-c2ccccc2)cc1,-3.395
O=C1OCCN1P(=O)(Cl)N1CCOC1=O,-3.395
Cc1nc2c(cc(C)c3ccc4ccc(O)cc4c32)[nH]1,-3.395
N#Cc1cccc(/C=C/c2ccc([N+](=O)[O-])cc2)c1,-3.395
CC(C)CC(NC(=O)COc1cc(Cl)c(Cl)cc1Cl)C(=O)O,-3.394
O=[N+]([O-])c1ccc(COc2ccccc2)cc1,-3.394
O=C(c1ccccc1)c1ccccc1,-3.394
COC(=O)C12CC1(C=O)C(C=O)=CC1CC(C)(C)CC12,-3.394
O=C(O)c1ccc(O)cc1,-3.393
Cc1cc(-c2cc3c(cc2F)n2c(=O)[nH]c(=O)cc2n3C2CC2)cc(C)n1,-3.393
CC1=NN(c2ccc([NH+]([O-])O)cc2)C(=O)C1[NH+]([O-])O,-3.393
c1ccc(CSCc2ccccc2)cc1,-3.393
Oc1c(Cl)cc(Cl)cc1Cl,-3.393
CC1=C(O)C(=O)CO1,-3.392
c1ccc2c(c1)[nH]c1ccccc12,-3.392
COP(=O)(OC)O/C(=C\Br)c1ccc(Cl)cc1Cl,-3.392
COc1cc2c(c3oc(=O)c4c(c13)CCC4=O)[C@@H]1C=CO[C@@H]1O2,-3.391
O=C1c2ccccc2C(=[N+]([O-])O)c2ccccc21,-3.391
COP(=O)(OC)O/C(C)=C\C(=O)O[C@@H](C)c1ccccc1,-3.391
CC(=O)C1=C(C(C)(C)C)C(=O)C(C(C)(C)C)=C1,-3.391
CSCNc1ccccc1,-3.39
Cc1cccc(NO)c1C,-3.39
O=Nc1ccc2ccc3cccc4ccc1c2c34,-3.39
Cc1c(/C=N/OCc2ccc(Cl)cc2Cl)c2cc([N+](=O)[O-])ccc2n1Cc1ccc(Cl)cc1,-3.39
Clc1ccc(CC[C@H]2CO2)cc1,-3.39
CC(=O)c1c(O)c2n(c1O)C(C)(C)C1Cc3cccc4[nH]cc(c34)C21,-3.39
Cc1ccc2nsc(NC(=O)C(Cl)(Cl)Cl)c2c1,-3.389
Cc1cccc2cc3ccc4ccccc4c3cc12,-3.389
COC(=O)C(C#N)=Cc1ccc([N+](=O)[O-])o1,-3.389
Cc1cnc2c(ccc3c2nc(N)n3C)n1,-3.388
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,-3.388
O=[N+]([O-])c1cc(Cl)c(Cl)c(Cl)c1Cl,-3.387
[O-][NH+](O)c1cc(Cl)c(Cl)c(Cl)c1Cl,-3.387
Cc1ccc(N)c(C)c1,-3.387
Nc1ccc2ccccc2c1/N=N/c1ccc([NH+]([O-])O)cc1,-3.386
C/C=C(\Cl)C1=CC(=O)C23CC2C(C)(C)OC3(O)C1=O,-3.385
O=C(Cn1c(=O)sc2ccccc21)OCc1ccccc1,-3.385
CN(C)c1ccc(/C=C/C(=O)c2ccccc2)cc1,-3.385
CN(C)Cc1ccccc1,-3.385
Cc1ccc(S(=O)(=O)OCc2ccc([N+](=O)[O-])cc2)cc1,-3.385
N#Cc1ccccc1[N+](=O)[O-],-3.385
Nc1c(Cl)cc(Cl)cc1Cl,-3.385
ClC1C2(Cl)C3C4C5OC5C5C4C1(Cl)C(Cl)(C53)C2(Cl)Cl,-3.385
Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,-3.384
COc1cc(O)c2c(=O)c3c(OC)cc4c(c3oc2c1OC)C1C=COC1O4,-3.384
c1cnc2c3c(ccc2c1)CCC1OC31,-3.384
CCN(CC)CCO,-3.383
COc1ccc2cc(C(C)C(=O)O)ccc2c1,-3.383
COC(=O)C1=C(C)NC(C)=C(C(=O)OCC=Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,-3.383
O=[N+]([O-])c1ccc(Oc2ccc(Cl)cc2Cl)cc1,-3.383
Cc1ccc(N)c([N+](=O)[O-])c1,-3.383
Cc1ccc(N)c([NH+]([O-])O)c1,-3.383
CON(C)C(=O)Nc1ccc(Br)cc1,-3.383
O=C(CC(O)C(=O)OCCBr)OCCBr,-3.383
O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])cc3c2c1,-3.383
Cc1cc2ccccc2c2ccc3c(c12)CCC3=O,-3.382
NC(CS/C(Cl)=C(\Cl)C(Cl)(Cl)Cl)C(=O)O,-3.382
Oc1cccc2c3cc4ccccc4cc3c3ccccc3c12,-3.382
COc1cc2c(c3oc(=O)c4c(c13)[C@@H](Cl)[C@@H](Cl)C4=O)[C@@H]1C=CO[C@@H]1O2,-3.381
COc1c(Cl)ccc2oc3cc4c(c(OC)c3c(=O)c12)C1C=COC1O4,-3.38
O=[N+]([O-])c1ccc2c(c1)Cc1cc(O)ccc1-2,-3.38
CCN(Cc1ccccc1)c1ccccc1,-3.38
NON(N=O)c1ccccc1,-3.379
Cn1c(N)nc2nc3cnccc3cc21,-3.379
CC(=O)O[C@H]1C[C@H](C)O[C@@H](C)O1,-3.378
[O-][NH+](O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,-3.378
Fc1ccccn1,-3.378
CCCCC(CC)COCCCN,-3.377
c1ccc(-c2ccc(CC[C@H]3CO3)cc2)cc1,-3.377
Cc1cc([N+](=O)[O-])ccc1N,-3.377
Cc1cc([NH+]([O-])O)ccc1N,-3.377
Nc1cccc2cccc(N)c12,-3.377
O=[N+]([O-])c1ccc(Oc2ccc(N=C=S)cc2)cc1,-3.377
CC1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,-3.377
CC1CN(/N=C/c2ccc([NH+]([O-])O)o2)C(=O)N1,-3.377
Cc1cccc([N+](=O)[O-])c1N,-3.376
Cc1cccc([NH+]([O-])O)c1N,-3.376
CC(=O)c1ccc([N+](=O)[O-])s1,-3.375
CC(=O)c1ccc([NH+]([O-])O)s1,-3.375
c1cc2c(cc1C[C@@H]1CO1)OCO2,-3.374
c1cc2c(cc1CC1CO1)OCO2,-3.374
CCN(CC)C(=O)c1cccc(C)c1,-3.373
O=C(O)COc1cc(Cl)c(Cl)cc1Cl,-3.373
CC(=O)ON(C(C)=O)c1ccc(-c2ccccc2)cc1,-3.373
O=C1c2cc(S(=O)(=O)O)ccc2C(=O)c2c1cccc2[N+](=O)[O-],-3.373
CN(C)c1ccc(N=Nc2ccc3ccccc3c2)cc1,-3.372
Fc1cnc2c(ccc3ccccc32)c1,-3.372
Cc1cc(C)c(N)cc1C,-3.371
COP(=O)(NC(C)=O)SC,-3.371
O=C1c2ccccc2-c2cc3ccccc3cc21,-3.371
Cc1ccc(CC2CO2)cc1,-3.371
Cc1ccc2nc3c(ccc4ccccc43)c(CO)c2c1,-3.37
CC(C)(C)CC(C)(S)CC(C)(C)C,-3.37
O=[N+]([O-])c1cc2c3c(c1)CCc1c4c(cc(c1-3)CC2)CCCC4,-3.37
O=[N+]([O-])c1ccc2cc(O)c3cccc4ccc1c2c43,-3.369
Clc1cc(Cl)c(Cl)c(Cl)c1,-3.369
CCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,-3.369
O=CN(O)c1ccc(-c2ccccc2)cc1,-3.369
COc1cccc(/C=C/c2ccc([N+](=O)[O-])cc2)c1,-3.368
CC(=O)NC(CS/C(Cl)=C/Cl)C(=O)O,-3.368
CCN(CC)c1ccc(N)cc1,-3.367
O=[N+]([O-])c1ccc(CCO)cc1,-3.367
[O-][NH+](O)c1ccc(CCO)cc1,-3.367
Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1,-3.365
ON1CN(Cl)CN(Cl)C1,-3.365
CC(=O)c1ccc([N+](=O)[O-])[nH]1,-3.364
CC(=O)c1ccc([NH+]([O-])O)[nH]1,-3.364
CCCCCN,-3.364
Cc1ccc2c(c1)C(C)C1C(=Nc3ccc(C)cc31)N2C,-3.364
COc1ccc(/C(Br)=C\C(=O)O)cc1,-3.363
O=[N+]([O-])c1ccc(N=Nc2ccccc2)cc1,-3.362
Cc1cc2c(c3ccc4ccccc4c13)CCC2=O,-3.362
O=[N+]([O-])c1ccc2c(c1)CCc1cc3c(cc1-2)CCCC3,-3.362
Cc1cc(C)c(N)c(C)c1,-3.362
Cc1c2ccccc2cc2ccccc12,-3.362
COC(=O)c1cc2c(c3c1ccc1c(OC)cccc13)OCO2,-3.362
COC(=O)c1ccc(N=Nc2ccc(N(C)OC(C)=O)cc2)cc1,-3.361
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.361
NC(=O)OCC1C(NC(=O)/C(=N\OCC(=O)O)c2csc(N)n2)C(=O)N1S(=O)(=O)O,-3.361
CC(=O)Nc1nc(NC(C)=O)nc(-c2ccc([N+](=O)[O-])o2)n1,-3.36
C#CC1(OC(C)=O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.36
O=C1C(=O)c2cccc3cccc1c23,-3.358
C1C[C@H](O[C@H]2CC[C@@H]3O[C@@H]32)[C@H]2O[C@@H]12,-3.358
CC(=O)c1oc([N+](=O)[O-])c(Cl)c1Cl,-3.358
C[n+]1ccc(-c2cc[n+](C)cc2)cc1,-3.357
CC(O)CN(CC(C)O)N=O,-3.356
c1cnc2c(c1)ccc1c3cccnc3ccc12,-3.356
COc1c(C(=O)O)c(O)nc2ccccc12,-3.355
ClC(Cl)(Cl)C[C@H]1CO1,-3.355
CC1c2cc(F)ccc2-c2ccc(F)cc21,-3.355
CCOO,-3.354
Cc1c2c(c3ccc4ccccc4c3c1C)CCC2=O,-3.354
O=c1cc(-c2ccccc2)cc(-c2ccccc2)n1N=Cc1ccc([N+](=O)[O-])o1,-3.353
O=c1cc(-c2ccccc2)cc(-c2ccccc2)n1/N=C/c1ccc([N+](=O)[O-])o1,-3.353
Cc1c2ccccc2c(COS(=O)(=O)O)c2ccc3ccccc3c12,-3.353
CC(=O)OCc1c2ccccc2c(C)c2c1ccc1ccccc12,-3.352
CCCC(c1cc(C(C)(C)C)c(O)cc1C)c1cc(C(C)(C)C)c(O)cc1C,-3.352
O=[N+]([O-])c1ccc2c(ccc3ccc([N+](=O)[O-])cc32)c1,-3.352
Cc1ccc([C@@H]2CO2)cc1,-3.351
Cc1ccc(C2CO2)cc1,-3.351
O=[N+]([O-])c1ccc2[nH]c3c([N+](=O)[O-])cccc3c2c1,-3.351
O=C(O)CCCOc1ccc(Cl)cc1Cl,-3.35
CC1CN=C(O)N1c1ncc([N+](=O)[O-])s1,-3.35
C[C@@H]1CNC(=O)N1c1ncc([N+](=O)[O-])s1,-3.35
O=[N+]([O-])c1ccccc1/C=C/c1ccccn1,-3.35
O=c1c2ccc(OCC3CO3)cc2sn1CC1CO1,-3.349
ClC(Cl)(Cl)CC1CO1,-3.349
Oc1cc2cc3ccccc3c3ccc4cccc1c4c23,-3.349
CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,-3.349
O=c1oc2cccc3ccc4c5ccccc5cc1c4c32,-3.348
O=C(/C=N/O)Nc1ccccc1,-3.348
ICCc1ccccc1,-3.347
CCC(Cl)=[N+]([O-])O,-3.347
O=C(Nc1cc(Cl)cc(Cl)c1O)c1c(O)c(Cl)cc(Cl)c1Cl,-3.347
CCCCN(C[C@H](O)CC)N=O,-3.346
ClCc1cnc(Cl)nc1Cl,-3.346
O=C(Oc1ccccc1)c1ccccc1O,-3.345
O=NN1CCSC1CO,-3.345
CCOC1=CC(=O)C(=NC(C)=O)CC1=O,-3.345
OCC(CBr)(CBr)CBr,-3.344
Nc1cc([N+](=O)[O-])c(-c2ccccc2)c([N+](=O)[O-])c1,-3.344
C1=C\CCC2OC2CC/C=C/CC/1,-3.343
O=[N+]([O-])c1ccc2c(c1)cc([N+](=O)[O-])c1ccccc12,-3.343
O=[N+]([O-])c1ccc2cc([N+](=O)[O-])c([N+](=O)[O-])cc2c1,-3.342
CSc1cc(SC)c(N)c(C)c1N,-3.342
c1ccc2c(c1)-c1cc3c(cc1C1OC21)-c1ccccc1C1OC31,-3.342
O=C(Nc1ccccc1)Nc1snc2ccccc12,-3.341
CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1,-3.341
CCOP(=S)(OCC)Oc1ccc([NH+]([O-])O)cc1,-3.341
O=[N+]([O-])c1ccc(-c2ccccc2[N+](=O)[O-])c([N+](=O)[O-])c1,-3.341
C1CCC2CC3(CCC2C1)CO3,-3.34
O=[N+]([O-])c1cc2c(ccc3cc(N(CCCl)CCCl)ccc32)o1,-3.34
CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21,-3.34
C1=Cc2ccc3nc4ccc5ccccc5c4cc3c2CC1,-3.34
COc1ccc2c(c1)C1CCCCC1C1OC21,-3.339
CCOP(=S)(CC)Sc1ccccc1,-3.339
OCCN1CN(CCO)CN(CCO)C1,-3.339
C[n+]1ccc(-c2ccccc2)cc1,-3.339
N=C(NO)c1ccccc1,-3.339
N=NC1=NNC=C2C=CC=CC21,-3.338
c1ccc2sc(SSc3nc4ccccc4s3)nc2c1,-3.338
COc1cccc(N=C(O)c2csc([N+](=O)[O-])c2)c1,-3.337
Brc1cc(Br)c(-c2c(Br)cc(Br)cc2Br)c(Br)c1,-3.337
CC(CNC(=O)c1cccnc1)NC(=O)c1cccnc1,-3.337
O=[N+]([O-])c1ccc2ccc3c4ccccc4cc4ccc1c2c43,-3.337
O=[N+]([O-])c1ccccc1SSC(F)=C(Cl)Cl,-3.336
O=[N+]([O-])c1ccc(Nc2ccccc2)cc1,-3.336
CC(C)C(=O)Nc1ccccc1,-3.336
Cc1ccc(CO)cc1,-3.336
O=C[C@H]1CO1,-3.335
Cc1cc2c(C)c3ccccc3nc2c2ccccc12,-3.335
OCC(Cl)CCl,-3.334
OC[C@H](Cl)CCl,-3.334
O=S(=O)(O)OCc1c2ccccc2c(CO)c2c1ccc1ccccc12,-3.334
O=[N+]([O-])c1ccc2c(c1)CCc1cc([N+](=O)[O-])ccc1-2,-3.334
CCC(=O)n1ncc(Cl)c(Cl)c1=O,-3.334
Cc1c([N+](=O)[O-])cc(N=[N+]([O-])c2cc([N+](=O)[O-])c(C)c([N+](=O)[O-])c2)cc1[N+](=O)[O-],-3.334
O=[N+]([O-])c1cc([N+](=O)[O-])c(-c2ccccc2)c([N+](=O)[O-])c1,-3.333
CN1Cc2c(N)cccc2[C@H](c2ccccc2)C1,-3.333
ClC(Cl)=C(Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-3.333
CCN(CC)c1ccc(N=O)c(O)c1,-3.333
C=Cc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-3.333
COC(=O)c1ccco1,-3.332
O=C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-3.332
COc1ccc2oc([N+](=O)[O-])cc2c1N(CCCl)CCCl,-3.332
O=Nc1ccc(Oc2ccccc2)cc1,-3.332
CC1(C)SC2C(NC(=O)COc3ccccc3)C(=O)N2C1C(=O)O,-3.332
CN1CCc2c1ccc1ccc3ccc(O)cc3c21,-3.332
OCc1ccc2cccc3c2c1-c1ccccc1-3,-3.331
O=[N+]([O-])c1cccc2c1ccc1ccccc12,-3.331
CC(C)OC(=O)C=Cc1ccc([N+](=O)[O-])o1,-3.331
Cc1cc(Cl)ccc1OCCCC(=O)O,-3.331
C1=Cc2c(cc3ccc4cccc5ccc2c3c45)CC1,-3.33
O=[N+]([O-])c1cc2[nH]c3cc([N+](=O)[O-])c4ccccc4c3c2c2ccccc12,-3.33
O=C(CCl)NCc1ccccc1,-3.329
C1CCC(C(C[C@H]2CCCCN2)C2CCCCC2)CC1,-3.329
O=CNc1nc(-c2cc([N+](=O)[O-])cs2)cs1,-3.329
O=CNc1nc(-c2cc([NH+]([O-])O)cs2)cs1,-3.329
Cc1ccc2ccccc2c1C,-3.329
NC(CCS/C(Cl)=C/Cl)C(=O)O,-3.329
C(=N/c1snc2ccccc12)\c1ccccc1,-3.328
Cl/C=C(\Cl)c1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-3.328
CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1,-3.328
c1ccc2c(c1)cc1c3c2ccc2cccc(c23)C1,-3.327
CC(C)COC(=O)Cc1ccccc1,-3.327
O=[N+]([O-])c1cccc2c1-c1cccc3c([N+](=O)[O-])ccc-2c13,-3.327
CC1=C(C(=O)Nc2ccccc2)SCCO1,-3.326
O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,-3.326
Oc1cc2cccc3ccc4c5ccccc5cc1c4c32,-3.326
O=C1C=C(c2nnc(NC(=O)c3ccccc3)s2)C(O)=C/C1=N\c1ccc([N+](=O)[O-])cc1,-3.325
CCC(=O)OCc1cccc([N+](=O)[O-])c1,-3.325
c1ccc(Cc2ccc(C[C@H]3CO3)cc2)cc1,-3.325
BrC[C@@H](Br)[C@@H]1CC[C@@H](Br)[C@@H](Br)C1,-3.324
N=C(N)NS(=O)(=O)c1ccc(N)cc1,-3.323
C=CC1(C)CC(O)C2(C)C(CCC3C4(C)CCCC32OC4=O)C1,-3.323
COc1ccc(O)c2c(=O)c3c(OC)cc4c(c3oc12)C1C=COC1O4,-3.323
O=[N+]([O-])c1ccc(Oc2ccccc2)cc1,-3.322
NC(=O)c1ccccc1O,-3.321
O=[N+]([O-])c1ccc2c[nH]nc2c1,-3.32
Cc1ccc(NO)cc1C,-3.32
ONc1ccccc1,-3.319
C1=Cc2c3c1cccc3cc1ccc3ccccc3c21,-3.319
N=C(N)N,-3.319
O=[N+]([O-])c1ccccc1Nc1ccccc1,-3.318
CCCCOCC1CO1,-3.318
COc1cccc(CN(C)N=O)c1,-3.318
Cc1ccc2c(CO)c3ccc4ccccc4c3nc2c1,-3.318
Cc1ccc2c([N+](=O)[O-])cccc2c1,-3.318
O=S(=O)(O)c1cc(S(=O)(=O)O)c2cc(O)ccc2c1,-3.318
O=[N+]([O-])c1ccc(/C=C/c2cccc(Cl)c2)cc1,-3.318
CCNc1nc(O)nc(NC(C)C)n1,-3.317
Nc1ccc([N+](=O)[O-])cc1,-3.317
Nc1ccc([NH+]([O-])O)cc1,-3.317
C=CCN1C2c3ccccc3-c3ccccc3C21,-3.317
C1=Cc2c3ccccc3cc3cccc1c23,-3.316
NC(CSC(F)(F)C(F)(F)C(F)F)C(=O)O,-3.316
CN(C)C(=O)OC1=C[N+](C)(Br)[CH-]C=C1,-3.316
c1cc2c3c(c4ccc5ccccc5c4cc3c1)C1OC21,-3.316
O=S(=O)(O)c1ccc(N=Nc2c(O)ccc3cc(S(=O)(=O)O)cc(S(=O)(=O)O)c23)cc1,-3.316
CC(=O)CN(C[C@@H](C)O)N=O,-3.315
OCCCBr,-3.315
C1=CC2c3ccccc3OC2O1,-3.315
C1=C[C@@H]2c3ccccc3O[C@@H]2O1,-3.315
CCCCC(CC)COC(=O)COc1ccc(Cl)cc1Cl,-3.315
c1ccc2c(c1)COC2,-3.315
CC12CCC=C(C=O)C1(C=O)C2,-3.315
C=CC(=O)OCC(Br)CBr,-3.315
C=CC(=O)OC[C@H](Br)CBr,-3.315
O=C1NCCCN1/N=C/c1ccc([N+](=O)[O-])o1,-3.314
CC12CCC(=O)C=C1C1CC1C1C2CCC2(C)C1C1CC1C21CCC(=O)O1,-3.314
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,-3.313
CC(=O)NC(CSC(Cl)=C(Cl)C(Cl)=C(Cl)Cl)C(=O)O,-3.313
CCc1cc2c(c3ccc4ccccc4c13)CCC2=O,-3.312
CNC(=O)/C=C(\C)OP(=O)(OC)OC,-3.312
Brc1ccccc1-c1ccccc1,-3.312
ClCc1cc2cccc3ccc4c5ccccc5cc1c4c32,-3.311
CCCCCCCC(=O)CCc1ccc(O)c(OC)c1,-3.311
c1ccc2c(c1)ccc1cc3c(ccc4ccccc43)cc12,-3.311
COc1ccc(N(CCCl)CCCl)c2oc([N+](=O)[O-])cc12,-3.31
Cc1ccc(C#N)cc1,-3.309
O=[N+]([O-])c1cccc(C(F)(F)F)c1,-3.309
[O-][NH+](O)c1cccc(C(F)(F)F)c1,-3.309
COC(=O)C12OC1(C)C(O)(C(C)C)NC2=O,-3.308
COc1ccc(N=Nc2ccc(N(C)C)cc2)cn1,-3.308
NC(=O)OC1CO1,-3.308
O=C(O)c1cc(Cl)ccc1Cl,-3.307
N#CCCC(Br)(C#N)CBr,-3.307
O=[N+]([O-])c1cccc(S(=O)(=O)OC[C@H]2CO2)c1,-3.306
N#CNC(=N)N,-3.305
CC(=O)Nc1nc(-c2ccc([N+](=O)[O-])o2)cs1,-3.305
CC(=O)Nc1nc(-c2ccc([NH+]([O-])O)o2)cs1,-3.305
c1cc2ccc3ccc4ccc5cccc6c(c1)c2c3c4c56,-3.305
O=C1CCc2ccc3c(ccc4ccccc43)c21,-3.304
O=CNc1ccccc1,-3.303
O=[N+]([O-])c1ccc(CO)c([N+](=O)[O-])c1,-3.303
COc1cc(-c2ccc(N=C=O)c(OC)c2)ccc1N=C=O,-3.302
c1ccc2c(c1)-c1cc3ccc4ccccc4c3cc1[C@H]1O[C@@H]21,-3.302
c1ccc2c(c1)-c1cc3ccc4ccccc4c3cc1C1OC21,-3.302
CNC(=O)Oc1ccccc1,-3.302
CC(=O)CC(=O)Nc1ccccc1C,-3.302
C1CCCC2OC2CC1,-3.302
CCCCN,-3.302
O=[N+]([O-])c1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,-3.3
Nc1cccc2nc3cccc(N)c3nc12,-3.3
CC(=O)Oc1c(OC(C)=O)c2c([N+](=O)[O-])ccc3c4ccccc4c4cccc1c4c23,-3.3
COc1cc(O)cc2c1cc([N+](=O)[O-])c1c(C(=O)O)cc3c(c12)OCO3,-3.3
CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl,-3.298
BrCc1ccc2c(c1)-c1cccc3cccc-2c13,-3.297
CC(C)(OOC(C)(C)c1ccccc1)c1ccccc1,-3.295
ClCc1c2ccccc2cc2c1ccc1ccccc12,-3.295
FC(F)(F)c1ccccc1Cl,-3.295
Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-],-3.295
C=C1CCC=C(C)CCC2C1CC2(C)C,-3.294
C=C1CCC=C(C)CC[C@@H]2[C@H]1CC2(C)C,-3.294
c1ccc2c(c1)ccc1cc3cnccc3cc12,-3.294
Cc1cc([N+](=O)[O-])c2ccccc2c1,-3.294
COC12OOC1(C)Oc1ccccc12,-3.293
O=Cc1c([N+](=O)[O-])cccc1[N+](=O)[O-],-3.292
CCOC(=O)CNC(=O)C(C)Br,-3.292
c1ccc(-c2ccc(CCC3CO3)cc2)cc1,-3.291
Cc1cc(N)c([N+](=O)[O-])c(C)c1N,-3.291
CC(C)COS(=O)(=O)c1ccccc1,-3.291
CCCCNC(=O)/C=C/c1ccc([N+](=O)[O-])o1,-3.29
O=C(O)Cc1ccccc1Cl,-3.29
Cn1c(N)nc2nc3ccncc3cc21,-3.29
CC(=O)Nc1ccc(-c2ccc(NC(C)=O)cc2)cc1,-3.29
Cc1cccc2cc3ccc4cccc5ccc(c12)c3c45,-3.29
O=Nc1cc2c3ccccc3ccc2c2ccccc12,-3.29
CC(=O)NO,-3.289
O=[N+]([O-])c1cccc(S(=O)(=O)OCC2CO2)c1,-3.289
c1ccc2c(c1)-c1c(ccc3ccccc13)C1OC21,-3.289
Cc1ccc(C(=O)n2ncc(Cl)c(Cl)c2=O)cc1,-3.289
CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)cc1,-3.288
Cc1ccc2cc([N+](=O)[O-])ccc2c1,-3.288
O=Nc1ccc2ccc3cc4ccccc4c4ccc1c2c34,-3.288
O=[N+]([O-])c1ccc2ccc3ccc([N+](=O)[O-])c4ccc1c2c34,-3.288
c1ccc2c(c1)cc1ccc3cccc4c5ccccc5c2c1c34,-3.288
CC(C)OC(=O)Cc1ccccc1,-3.288
C[C@]12CC[C@H]3[C@@H](CC=C4NC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2OC(=O)CCCc1ccc(N(CCCl)CCCl)cc1,-3.287
O=P(O)(OCC(Br)CBr)OCC(Br)CBr,-3.287
CC(C)(C)NCC(O)COc1ccccc1C1=CCCC1,-3.286
O=C1CC(=O)C1=O,-3.286
CC(O)COCC(C)O,-3.286
c1cc2ccc3ccc4ccc5ccc6ccc1c1c2c3c4c5c61,-3.286
COc1ccc(N)cc1,-3.285
O=Cc1ccc([N+](=O)[O-])cc1,-3.285
O=Cc1ccc([NH+]([O-])O)cc1,-3.285
N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,-3.284
ClCc1cccc2c1-c1cccc3cccc-2c13,-3.284
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,-3.284
CCCCC(CC)CO,-3.284
CN1CCCN(C)C1=O,-3.283
O=C(O)Cc1ccc(Cl)cc1,-3.283
c1ccc2c(c1)ccc1c2ccc2c3ccccc3ccc21,-3.283
CC(=O)N(N)C(C)=O,-3.283
CCCCCCN(N=O)C(N)=O,-3.282
O=CC=Cc1ccccc1[N+](=O)[O-],-3.282
N=C(N)NN=C(/C=C/c1ccc([NH+]([O-])O)o1)/C=C/c1ccc([NH+]([O-])O)o1,-3.282
Nc1ccccc1N,-3.281
CC1=CCCc2c1cc(C)c1c2ccc2ccccc21,-3.281
CCOC(=O)CNC(=O)CBr,-3.281
COc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,-3.28
CC1=CCC2C(C)=CCC(C(C)(C)C)C2C1,-3.28
CCc1c2c(cc3ccccc13)-c1ccccc1C1OC21,-3.28
O=C(/C=C/c1ccc(F)cc1)c1ccccc1,-3.28
CC(C)(C)c1ccc(OC[C@H]2CO2)cc1,-3.279
Cc1cc(C)c(S(=O)(=O)O)cc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,-3.278
Cc1c2ccccc2cc2ccc3ccccc3c12,-3.278
CCC(CCCC(=O)O)COC(=O)c1ccccc1C(=O)O,-3.278
CC(=O)Nc1ccc(Oc2ccccc2)cc1,-3.277
CC(=O)N(O)c1ccc(Oc2ccc(Cl)cc2Cl)cc1,-3.277
O=C1C=Cc2c(ccc3c2ccc2ccccc23)C1=O,-3.277
COc1ccc2nc3c(cc2c1)-c1cccc2cccc-3c12,-3.277
COCC12OOC1(C)c1ccccc1O2,-3.277
O=C1c2ccccc2C([N+](=O)[O-])c2ccccc21,-3.276
Clc1ccc(C(Cl)(Cl)Cl)c(Cl)c1,-3.275
CCOC(=O)CNC(=O)C(C)(C)Br,-3.274
Cc1cc(C)c2ccc3ccccc3c2c1,-3.274
c1ccc2c(c1)-c1cc3ccccc3cc1C1OC21,-3.274
Cc1ccc(NO)cc1[N+](=O)[O-],-3.274
CC(C)CCC(C)Nc1ccc(NC(C)CCC(C)C)cc1,-3.273
Nc1nc2c(s1)CCc1ncccc1-2,-3.273
O=[N+]([O-])c1ccc2nc3ccc([N+](=O)[O-])cc3nc2c1,-3.273
c1ccc2c(c1)ccc1c3ccccc3sc21,-3.272
c1ccc2cc3c(ccc4ccccc43)cc2c1,-3.272
